transaction_id,customer_id,amount,transaction_date,transaction_type,status,payment_method
TXN03535,CUST0445,3176.01,2025-12-04,Upgrade,Completed,ACH
TXN03536,CUST0445,13895.16,2025-11-26,One-time Add-on,Completed,Credit Card
TXN03537,CUST0446,158.1,2023-11-12,Upgrade,Completed,Wire Transfer
TXN03538,CUST0446,-170.04,2025-04-02,Downgrade,Failed,Invoice
TXN03539,CUST0446,1649.99,2025-04-09,One-time Add-on,Completed,Credit Card
TXN03540,CUST0446,-165.3,2024-10-01,Downgrade,Completed,Credit Card
TXN03541,CUST0446,1640.04,2024-03-28,One-time Add-on,Pending,Invoice
TXN03542,CUST0447,6852.74,2024-06-13,Subscription,Completed,Invoice
TXN03543,CUST0447,7518.69,2024-01-11,Subscription,Completed,Invoice
TXN03544,CUST0447,-230.82,2024-07-07,Refund,Completed,Invoice
TXN03545,CUST0447,8780.66,2023-07-18,Renewal,Completed,Wire Transfer
TXN03546,CUST0447,2200.12,2024-06-02,Upgrade,Completed,Wire Transfer
TXN03547,CUST0447,2160.69,2024-05-26,Upgrade,Completed,ACH
TXN03548,CUST0447,1010.44,2023-05-15,Upgrade,Completed,Invoice
TXN03549,CUST0447,9077.89,2023-08-09,Subscription,Completed,Wire Transfer
TXN03550,CUST0447,3226.33,2023-11-09,Upgrade,Completed,ACH
TXN03551,CUST0448,-111.72,2023-01-12,Refund,Completed,Wire Transfer
TXN03552,CUST0448,2142.33,2022-07-13,Renewal,Completed,Invoice
TXN03553,CUST0448,2405.21,2022-07-07,Subscription,Completed,Wire Transfer
TXN03554,CUST0448,-461.33,2023-02-02,Downgrade,Completed,ACH
TXN03555,CUST0448,1974.89,2022-11-21,Renewal,Completed,Invoice
TXN03556,CUST0448,2034.58,2023-01-22,One-time Add-on,Completed,Invoice
TXN03557,CUST0448,2130.57,2022-05-12,One-time Add-on,Completed,Credit Card
TXN03558,CUST0448,-332.67,2022-09-23,Downgrade,Completed,Invoice
TXN03559,CUST0448,-467.4,2023-01-06,Downgrade,Completed,Credit Card
TXN03560,CUST0448,-258.27,2023-04-22,Refund,Completed,Invoice
TXN03561,CUST0448,-471.86,2022-10-07,Downgrade,Completed,ACH
TXN03562,CUST0449,-105.43,2025-11-03,Downgrade,Completed,Credit Card
TXN03563,CUST0449,-174.02,2025-10-03,Refund,Completed,Invoice
TXN03564,CUST0449,-91.77,2025-11-19,Refund,Completed,Wire Transfer
TXN03565,CUST0449,413.4,2025-09-23,Renewal,Completed,Credit Card
TXN03566,CUST0449,538.51,2025-12-13,One-time Add-on,Completed,ACH
TXN03567,CUST0449,471.58,2025-10-20,Renewal,Completed,Wire Transfer
TXN03568,CUST0449,-71.93,2025-11-20,Downgrade,Completed,Credit Card
TXN03569,CUST0450,-751.18,2023-10-15,Refund,Completed,Invoice
TXN03570,CUST0450,-556.13,2023-05-31,Refund,Completed,Invoice
TXN03571,CUST0450,-412.22,2024-08-25,Refund,Completed,Invoice
TXN03572,CUST0450,2314.55,2025-08-19,Subscription,Completed,ACH
TXN03573,CUST0450,2021.93,2025-07-31,One-time Add-on,Completed,Invoice
TXN03574,CUST0450,-531.05,2023-11-03,Downgrade,Completed,ACH
TXN03575,CUST0450,2421.45,2023-10-03,Subscription,Completed,ACH
TXN03576,CUST0450,1884.8,2024-08-07,Subscription,Completed,Invoice
TXN03577,CUST0450,806.43,2025-07-30,Upgrade,Completed,Credit Card
TXN03578,CUST0451,-188.93,2024-05-03,Downgrade,Completed,ACH
TXN03579,CUST0451,1967.76,2025-10-07,One-time Add-on,Completed,Invoice
TXN03580,CUST0451,1852.23,2025-08-27,One-time Add-on,Completed,Credit Card
TXN03581,CUST0451,1665.72,2025-03-25,One-time Add-on,Completed,ACH
TXN03582,CUST0451,2404.57,2024-07-24,Subscription,Completed,Credit Card
TXN03583,CUST0451,360.36,2024-04-21,Upgrade,Completed,Invoice
TXN03584,CUST0451,2009.53,2024-04-03,Subscription,Completed,Credit Card
TXN03585,CUST0451,-561.81,2025-04-20,Downgrade,Completed,ACH
TXN03586,CUST0451,-582.71,2024-04-06,Downgrade,Completed,Credit Card
TXN03587,CUST0451,-60.64,2024-12-30,Refund,Completed,ACH
TXN03588,CUST0451,2002.04,2024-08-15,Renewal,Completed,Wire Transfer
TXN03589,CUST0452,8161.52,2022-11-10,One-time Add-on,Completed,Invoice
TXN03590,CUST0452,8362.49,2022-09-15,One-time Add-on,Completed,ACH
TXN03591,CUST0452,9321.43,2022-12-26,Subscription,Pending,Credit Card
TXN03592,CUST0452,-2193.33,2023-02-11,Downgrade,Completed,Credit Card
TXN03593,CUST0452,3177.38,2022-09-15,Upgrade,Completed,Wire Transfer
TXN03594,CUST0452,-2788.9,2022-09-02,Refund,Completed,ACH
TXN03595,CUST0452,-2065.99,2022-09-07,Downgrade,Failed,Invoice
TXN03596,CUST0452,10500.39,2022-09-21,One-time Add-on,Completed,Credit Card
TXN03597,CUST0453,691.2,2023-05-13,Upgrade,Completed,Invoice
TXN03598,CUST0453,2168.44,2023-02-19,Renewal,Completed,Invoice
TXN03599,CUST0453,-350.54,2023-08-10,Refund,Completed,ACH
TXN03600,CUST0453,-325.67,2023-10-30,Refund,Failed,Invoice
TXN03601,CUST0453,2105.98,2023-06-04,One-time Add-on,Completed,Credit Card
TXN03602,CUST0453,-50.52,2023-09-08,Refund,Completed,Invoice
TXN03603,CUST0453,1852.99,2023-06-23,Subscription,Completed,Wire Transfer
TXN03604,CUST0453,-501.08,2024-02-09,Downgrade,Completed,Credit Card
TXN03605,CUST0453,2041.77,2023-10-26,Subscription,Pending,ACH
TXN03606,CUST0453,1659.33,2023-11-20,Subscription,Completed,Wire Transfer
TXN03607,CUST0454,393.77,2025-06-19,One-time Add-on,Completed,Credit Card
TXN03608,CUST0454,561.58,2025-06-16,Renewal,Completed,ACH
TXN03609,CUST0454,421.04,2025-06-22,Renewal,Pending,ACH
TXN03610,CUST0454,395.36,2025-07-20,Subscription,Completed,Wire Transfer
TXN03611,CUST0454,409.46,2025-07-17,Subscription,Pending,ACH
TXN03612,CUST0454,112.09,2025-07-15,Upgrade,Completed,Credit Card
TXN03613,CUST0454,-94.55,2025-06-16,Downgrade,Completed,Wire Transfer
TXN03614,CUST0454,424.98,2025-06-12,One-time Add-on,Completed,ACH
TXN03615,CUST0455,962.92,2023-12-04,Renewal,Completed,Invoice
TXN03616,CUST0455,1130.94,2023-01-05,Subscription,Completed,ACH
TXN03617,CUST0455,1138.9,2022-12-16,Renewal,Completed,Wire Transfer
TXN03618,CUST0455,1158.23,2022-10-12,Renewal,Completed,Wire Transfer
TXN03619,CUST0455,-128.97,2025-08-17,Downgrade,Completed,ACH
TXN03620,CUST0455,861.78,2022-08-03,Subscription,Failed,Invoice
TXN03621,CUST0456,-1588.01,2022-12-06,Downgrade,Completed,Wire Transfer
TXN03622,CUST0456,11192.53,2023-03-02,Subscription,Completed,Wire Transfer
TXN03623,CUST0456,9882.98,2024-07-07,Subscription,Pending,Wire Transfer
TXN03624,CUST0456,9958.46,2024-06-18,Subscription,Completed,Invoice
TXN03625,CUST0456,-1141.27,2022-12-06,Refund,Completed,ACH
TXN03626,CUST0456,11337.87,2023-11-04,Renewal,Completed,Wire Transfer
TXN03627,CUST0456,1544.8,2024-01-17,Upgrade,Completed,Invoice
TXN03628,CUST0457,1885.56,2025-09-07,Subscription,Completed,Credit Card
TXN03629,CUST0457,-130.35,2025-11-06,Downgrade,Completed,ACH
TXN03630,CUST0457,1673.26,2025-06-07,Subscription,Completed,Wire Transfer
TXN03631,CUST0457,1477.63,2025-08-20,Renewal,Completed,Credit Card
TXN03632,CUST0457,612.46,2025-06-17,Upgrade,Completed,Wire Transfer
TXN03633,CUST0457,223.93,2025-06-03,Upgrade,Completed,ACH
TXN03634,CUST0457,1718.01,2025-06-26,One-time Add-on,Completed,Credit Card
TXN03635,CUST0457,-278.67,2025-10-11,Downgrade,Completed,ACH
TXN03636,CUST0458,388.55,2025-09-14,One-time Add-on,Completed,Wire Transfer
TXN03637,CUST0458,281.34,2025-12-24,Renewal,Completed,ACH
TXN03638,CUST0458,114.75,2025-11-15,Upgrade,Completed,Credit Card
TXN03639,CUST0458,357.47,2025-10-16,Renewal,Failed,Wire Transfer
TXN03640,CUST0458,324.43,2025-12-01,One-time Add-on,Completed,Invoice
TXN03641,CUST0458,-84.07,2025-10-27,Downgrade,Completed,ACH
TXN03642,CUST0458,360.29,2025-12-29,Renewal,Completed,Invoice
TXN03643,CUST0458,308.08,2025-08-16,Subscription,Completed,Credit Card
TXN03644,CUST0459,-2495.74,2025-07-31,Downgrade,Completed,Invoice
TXN03645,CUST0459,12564.27,2025-06-27,Subscription,Completed,Wire Transfer
TXN03646,CUST0459,9551.92,2025-11-03,One-time Add-on,Completed,ACH
TXN03647,CUST0459,-2409.7,2025-07-21,Refund,Completed,ACH
TXN03648,CUST0459,8793.23,2025-09-02,Renewal,Completed,Invoice
TXN03649,CUST0459,11584.04,2025-10-11,Renewal,Completed,Wire Transfer
TXN03650,CUST0460,-4468.09,2024-03-18,Refund,Completed,Credit Card
TXN03651,CUST0460,10425.92,2025-03-12,Renewal,Completed,Wire Transfer
TXN03652,CUST0460,10335.48,2023-01-17,Subscription,Completed,Invoice
TXN03653,CUST0460,2844.58,2023-12-10,Upgrade,Completed,ACH
TXN03654,CUST0460,10795.84,2024-05-29,Renewal,Completed,ACH
TXN03655,CUST0460,11921.63,2023-11-28,Renewal,Completed,ACH
TXN03656,CUST0460,10630.05,2023-01-23,Subscription,Completed,Invoice
TXN03657,CUST0460,-2289.02,2023-12-14,Refund,Completed,Invoice
TXN03658,CUST0461,807.75,2025-01-27,Upgrade,Completed,Wire Transfer
TXN03659,CUST0461,1637.27,2025-07-18,Renewal,Completed,Wire Transfer
TXN03660,CUST0461,2035.94,2024-06-13,Subscription,Completed,Credit Card
TXN03661,CUST0461,1663.12,2024-07-29,One-time Add-on,Completed,ACH
TXN03662,CUST0462,1039.05,2022-10-01,Renewal,Completed,Invoice
TXN03663,CUST0462,1435.87,2022-05-19,Subscription,Completed,Credit Card
TXN03664,CUST0462,1177.98,2022-10-20,Subscription,Completed,ACH
TXN03665,CUST0462,-261.37,2022-08-22,Downgrade,Completed,Wire Transfer
TXN03666,CUST0462,1423.13,2022-08-06,Subscription,Completed,Credit Card
TXN03667,CUST0462,-325.64,2022-08-25,Downgrade,Completed,ACH
TXN03668,CUST0462,1320.79,2022-10-24,One-time Add-on,Completed,Credit Card
TXN03669,CUST0462,232.82,2022-09-19,Upgrade,Completed,Wire Transfer
TXN03670,CUST0462,1190.07,2022-08-12,Subscription,Completed,ACH
TXN03671,CUST0462,-112.17,2022-06-22,Refund,Failed,ACH
TXN03672,CUST0462,979.64,2022-08-09,Subscription,Pending,Wire Transfer
TXN03673,CUST0462,-102.03,2022-07-07,Refund,Completed,ACH
TXN03674,CUST0463,-59.99,2023-12-07,Downgrade,Pending,Wire Transfer
TXN03675,CUST0463,-83.14,2023-12-25,Refund,Completed,Invoice
TXN03676,CUST0463,412.99,2024-09-28,One-time Add-on,Pending,Credit Card
TXN03677,CUST0463,-85.13,2024-11-02,Refund,Completed,Wire Transfer
TXN03678,CUST0463,520.12,2024-02-28,One-time Add-on,Completed,Invoice
TXN03679,CUST0463,-57.68,2023-11-07,Downgrade,Completed,Invoice
TXN03680,CUST0463,495.85,2023-09-17,Subscription,Completed,ACH
TXN03681,CUST0464,-1129.86,2025-07-26,Refund,Pending,Wire Transfer
TXN03682,CUST0464,11656.95,2025-12-06,Renewal,Completed,Wire Transfer
TXN03683,CUST0464,-1097.08,2025-04-03,Downgrade,Completed,Invoice
TXN03684,CUST0464,11922.42,2025-08-13,Renewal,Completed,Wire Transfer
TXN03685,CUST0464,13161.25,2025-10-10,One-time Add-on,Completed,Wire Transfer
TXN03686,CUST0464,11296.69,2025-07-23,One-time Add-on,Completed,ACH
TXN03687,CUST0465,1326.01,2025-04-27,One-time Add-on,Completed,ACH
TXN03688,CUST0465,1580.9,2024-04-22,One-time Add-on,Completed,Credit Card
TXN03689,CUST0465,1935.14,2025-08-01,Subscription,Completed,Wire Transfer
TXN03690,CUST0465,1867.04,2024-05-22,One-time Add-on,Completed,Wire Transfer
TXN03691,CUST0465,-768.96,2025-02-07,Refund,Completed,Invoice
TXN03692,CUST0465,314.67,2025-10-15,Upgrade,Completed,Credit Card
TXN03693,CUST0465,1676.82,2025-12-28,Subscription,Completed,Credit Card
TXN03694,CUST0465,-375.6,2024-06-27,Refund,Completed,Invoice
TXN03695,CUST0465,1489.78,2025-10-26,Subscription,Completed,Wire Transfer
TXN03696,CUST0465,1595.94,2024-07-11,Renewal,Completed,Invoice
TXN03697,CUST0466,-125.53,2025-08-01,Downgrade,Failed,Wire Transfer
TXN03698,CUST0466,220.65,2025-03-24,Upgrade,Completed,ACH
TXN03699,CUST0466,-114.91,2025-12-19,Downgrade,Completed,Credit Card
TXN03700,CUST0466,-106.61,2025-02-03,Refund,Completed,Wire Transfer
TXN03701,CUST0466,-166.09,2025-07-06,Refund,Completed,Credit Card
TXN03702,CUST0467,-470.1,2022-09-25,Downgrade,Completed,Credit Card
TXN03703,CUST0467,1543.84,2022-06-04,One-time Add-on,Completed,Invoice
TXN03704,CUST0467,1595.34,2022-11-15,One-time Add-on,Completed,ACH
TXN03705,CUST0467,-398.36,2022-09-03,Downgrade,Completed,Wire Transfer
TXN03706,CUST0467,1809.94,2022-06-11,Renewal,Completed,Invoice
TXN03707,CUST0467,1502.09,2022-10-31,One-time Add-on,Completed,Invoice
TXN03708,CUST0468,267.9,2024-05-12,Renewal,Completed,Credit Card
TXN03709,CUST0468,289.2,2024-03-13,Renewal,Completed,Invoice
TXN03710,CUST0468,-92.01,2024-09-03,Downgrade,Completed,Credit Card
TXN03711,CUST0468,367.1,2024-04-16,Subscription,Completed,Invoice
TXN03712,CUST0468,331.51,2023-11-22,Renewal,Completed,Credit Card
TXN03713,CUST0468,-78.78,2023-12-22,Downgrade,Completed,ACH
TXN03714,CUST0468,-144.0,2023-11-09,Refund,Completed,Invoice
TXN03715,CUST0468,-18.55,2024-10-24,Downgrade,Completed,Wire Transfer
TXN03716,CUST0468,376.74,2024-08-14,Subscription,Completed,ACH
TXN03717,CUST0468,356.95,2023-08-17,Subscription,Completed,Invoice
TXN03718,CUST0468,-138.41,2024-07-02,Refund,Completed,Invoice
TXN03719,CUST0469,-798.38,2025-06-21,Downgrade,Completed,Credit Card
TXN03720,CUST0469,5194.4,2025-12-26,Subscription,Completed,Credit Card
TXN03721,CUST0469,6364.85,2025-10-13,Renewal,Completed,ACH
TXN03722,CUST0469,6139.53,2025-12-27,One-time Add-on,Completed,ACH
TXN03723,CUST0469,5539.59,2025-10-17,Subscription,Completed,Wire Transfer
TXN03724,CUST0469,5995.33,2025-12-27,Renewal,Completed,Credit Card
TXN03725,CUST0469,-2475.88,2025-10-09,Refund,Completed,Invoice
TXN03726,CUST0469,4892.1,2025-08-31,One-time Add-on,Completed,Wire Transfer
TXN03727,CUST0469,4770.65,2025-07-24,Subscription,Completed,ACH
TXN03728,CUST0469,-2095.62,2025-07-06,Refund,Pending,Wire Transfer
TXN03729,CUST0469,-1645.74,2025-12-06,Refund,Completed,Wire Transfer
TXN03730,CUST0470,-383.19,2025-05-18,Downgrade,Completed,ACH
TXN03731,CUST0470,6326.09,2023-05-22,One-time Add-on,Completed,ACH
TXN03732,CUST0470,1374.62,2023-01-16,Upgrade,Completed,ACH
TXN03733,CUST0470,6924.72,2024-07-21,Renewal,Completed,Wire Transfer
TXN03734,CUST0470,7292.3,2024-05-28,Subscription,Completed,Credit Card
TXN03735,CUST0470,-1843.78,2025-08-23,Refund,Completed,Credit Card
TXN03736,CUST0470,-1304.85,2025-03-13,Refund,Completed,ACH
TXN03737,CUST0470,3063.12,2023-09-02,Upgrade,Completed,Credit Card
TXN03738,CUST0470,-1437.05,2023-08-10,Downgrade,Completed,ACH
TXN03739,CUST0471,827.48,2024-03-21,Upgrade,Pending,Credit Card
TXN03740,CUST0471,-523.19,2024-04-12,Downgrade,Completed,ACH
TXN03741,CUST0471,-1262.22,2025-02-11,Refund,Completed,Credit Card
TXN03742,CUST0471,8269.7,2024-07-12,Subscription,Completed,Credit Card
TXN03743,CUST0471,7904.23,2025-03-26,Renewal,Completed,Invoice
TXN03744,CUST0471,8724.14,2025-07-02,Renewal,Completed,Wire Transfer
TXN03745,CUST0471,3297.99,2025-06-08,Upgrade,Completed,Credit Card
TXN03746,CUST0471,8280.11,2025-03-29,Renewal,Completed,Wire Transfer
TXN03747,CUST0471,8692.23,2025-07-17,Renewal,Completed,Wire Transfer
TXN03748,CUST0471,7959.64,2024-03-16,Subscription,Completed,Credit Card
TXN03749,CUST0471,9491.74,2025-12-22,One-time Add-on,Completed,Credit Card
TXN03750,CUST0471,-1246.59,2024-06-09,Downgrade,Completed,Credit Card
TXN03751,CUST0472,7883.26,2025-05-02,Subscription,Completed,Credit Card
TXN03752,CUST0472,-867.95,2025-05-23,Downgrade,Pending,Wire Transfer
TXN03753,CUST0472,1648.16,2025-07-16,Upgrade,Completed,Invoice
TXN03754,CUST0472,-1150.63,2025-05-28,Refund,Failed,Invoice
TXN03755,CUST0472,7666.96,2025-02-26,Subscription,Completed,Wire Transfer
TXN03756,CUST0472,1450.97,2025-05-07,Upgrade,Completed,ACH
TXN03757,CUST0472,7103.63,2025-09-19,One-time Add-on,Completed,ACH
TXN03758,CUST0472,-1241.01,2025-06-17,Downgrade,Completed,Wire Transfer
TXN03759,CUST0472,-1330.83,2025-12-11,Downgrade,Completed,Credit Card
TXN03760,CUST0472,8364.03,2025-06-30,One-time Add-on,Completed,Credit Card
TXN03761,CUST0472,1732.41,2025-05-01,Upgrade,Completed,Wire Transfer
TXN03762,CUST0472,2128.59,2025-03-16,Upgrade,Completed,Invoice
TXN03763,CUST0473,518.28,2025-10-16,Subscription,Completed,Wire Transfer
TXN03764,CUST0473,178.46,2025-12-26,Upgrade,Failed,Invoice
TXN03765,CUST0473,209.31,2025-12-06,Upgrade,Pending,ACH
TXN03766,CUST0473,215.82,2025-07-10,Upgrade,Completed,Invoice
TXN03767,CUST0473,454.84,2025-08-12,One-time Add-on,Pending,Invoice
TXN03768,CUST0473,575.7,2025-09-23,Renewal,Failed,ACH
TXN03769,CUST0473,457.09,2025-09-27,Subscription,Completed,Invoice
TXN03770,CUST0473,398.07,2025-08-21,One-time Add-on,Completed,Wire Transfer
TXN03771,CUST0474,1521.45,2024-01-28,Renewal,Pending,ACH
TXN03772,CUST0474,-133.03,2025-01-21,Downgrade,Failed,ACH
TXN03773,CUST0474,-213.45,2023-08-14,Downgrade,Completed,Invoice
TXN03774,CUST0474,1211.81,2024-09-23,Renewal,Completed,ACH
TXN03775,CUST0474,1284.59,2024-04-12,Renewal,Completed,Invoice
TXN03776,CUST0474,1392.06,2024-09-15,One-time Add-on,Completed,Invoice
TXN03777,CUST0474,645.65,2024-02-10,Upgrade,Completed,Wire Transfer
TXN03778,CUST0474,1248.16,2023-12-05,Renewal,Completed,Wire Transfer
TXN03779,CUST0474,1288.33,2024-04-11,Subscription,Completed,ACH
TXN03780,CUST0474,1655.71,2023-10-28,Renewal,Completed,Credit Card
TXN03781,CUST0474,1267.42,2023-08-07,Subscription,Completed,Invoice
TXN03782,CUST0475,1160.34,2023-11-26,One-time Add-on,Pending,Wire Transfer
TXN03783,CUST0475,1222.67,2024-05-08,Subscription,Completed,Credit Card
TXN03784,CUST0475,156.82,2024-04-19,Upgrade,Completed,Invoice
TXN03785,CUST0475,1235.63,2024-11-18,Renewal,Completed,Invoice
TXN03786,CUST0475,1103.72,2023-10-28,Subscription,Completed,Wire Transfer
TXN03787,CUST0475,174.53,2025-03-25,Upgrade,Completed,ACH
TXN03788,CUST0475,992.16,2024-09-28,Subscription,Failed,ACH
TXN03789,CUST0475,929.62,2023-05-23,One-time Add-on,Completed,ACH
TXN03790,CUST0475,1248.98,2023-04-03,One-time Add-on,Failed,Invoice
TXN03791,CUST0475,1253.58,2023-08-27,One-time Add-on,Completed,Invoice
TXN03792,CUST0476,-210.21,2023-05-16,Refund,Completed,ACH
TXN03793,CUST0476,419.95,2023-03-16,Subscription,Completed,Credit Card
TXN03794,CUST0476,408.86,2025-09-11,One-time Add-on,Completed,Invoice
TXN03795,CUST0476,-37.45,2025-01-18,Downgrade,Completed,Wire Transfer
TXN03796,CUST0476,84.52,2023-03-21,Upgrade,Pending,Invoice
TXN03797,CUST0476,460.18,2024-08-16,Subscription,Completed,Credit Card
TXN03798,CUST0477,-3616.34,2025-10-16,Refund,Completed,Credit Card
TXN03799,CUST0477,11611.32,2024-06-23,Subscription,Completed,ACH
TXN03800,CUST0477,-3461.31,2024-08-24,Downgrade,Completed,ACH
TXN03801,CUST0477,12827.1,2025-08-13,Subscription,Completed,ACH
TXN03802,CUST0477,12536.1,2024-07-26,Renewal,Completed,Credit Card
TXN03803,CUST0477,11555.86,2024-12-30,One-time Add-on,Completed,Credit Card
TXN03804,CUST0477,4566.76,2024-12-21,Upgrade,Completed,Wire Transfer
TXN03805,CUST0478,-37.69,2025-10-13,Downgrade,Completed,Wire Transfer
TXN03806,CUST0478,-17.48,2024-10-17,Downgrade,Completed,Invoice
TXN03807,CUST0478,343.87,2025-11-02,Renewal,Completed,Credit Card
TXN03808,CUST0478,333.63,2025-12-31,Subscription,Completed,Wire Transfer
TXN03809,CUST0478,256.72,2023-08-17,One-time Add-on,Completed,Credit Card
TXN03810,CUST0478,-108.48,2025-12-26,Refund,Completed,Wire Transfer
TXN03811,CUST0478,-69.33,2023-08-30,Downgrade,Failed,ACH
TXN03812,CUST0478,321.39,2025-10-31,One-time Add-on,Completed,Wire Transfer
TXN03813,CUST0479,192.4,2024-10-22,Upgrade,Completed,Wire Transfer
TXN03814,CUST0479,1571.34,2025-09-11,Subscription,Completed,Credit Card
TXN03815,CUST0479,767.6,2024-07-14,Upgrade,Completed,Wire Transfer
TXN03816,CUST0479,-338.15,2025-05-14,Refund,Completed,Credit Card
TXN03817,CUST0479,1773.96,2025-05-20,Subscription,Completed,Credit Card
TXN03818,CUST0479,175.15,2024-05-29,Upgrade,Completed,Credit Card
TXN03819,CUST0479,765.98,2025-02-20,Upgrade,Completed,Wire Transfer
TXN03820,CUST0479,1745.54,2024-04-26,Renewal,Completed,ACH
TXN03821,CUST0479,1879.64,2024-10-07,Subscription,Completed,ACH
TXN03822,CUST0479,-248.7,2025-12-01,Downgrade,Completed,Credit Card
TXN03823,CUST0480,209.85,2025-08-23,Upgrade,Completed,Invoice
TXN03824,CUST0480,158.17,2025-10-06,Upgrade,Completed,Credit Card
TXN03825,CUST0480,-82.63,2025-09-29,Downgrade,Completed,Invoice
TXN03826,CUST0480,469.65,2025-07-05,Renewal,Completed,Invoice
TXN03827,CUST0480,-126.57,2025-06-25,Refund,Completed,ACH
TXN03828,CUST0480,421.84,2025-10-15,Renewal,Completed,ACH
TXN03829,CUST0480,469.08,2025-04-28,Renewal,Completed,Wire Transfer
TXN03830,CUST0481,2528.04,2025-02-06,One-time Add-on,Completed,Invoice
TXN03831,CUST0481,2184.21,2025-01-21,Subscription,Failed,Invoice
TXN03832,CUST0481,1890.09,2023-10-23,One-time Add-on,Failed,Credit Card
TXN03833,CUST0481,-689.54,2025-05-15,Refund,Completed,Wire Transfer
TXN03834,CUST0482,356.96,2023-03-17,Subscription,Completed,ACH
TXN03835,CUST0482,-30.45,2024-12-13,Downgrade,Completed,Wire Transfer
TXN03836,CUST0482,131.59,2025-11-13,Upgrade,Completed,Invoice
TXN03837,CUST0482,431.35,2024-02-12,Renewal,Completed,Invoice
TXN03838,CUST0482,201.9,2022-12-12,Upgrade,Completed,ACH
TXN03839,CUST0482,375.43,2023-08-03,Subscription,Completed,Invoice
TXN03840,CUST0482,-68.7,2022-10-21,Downgrade,Completed,Wire Transfer
TXN03841,CUST0483,-4237.54,2025-06-09,Refund,Completed,ACH
TXN03842,CUST0483,10062.54,2025-11-20,Renewal,Completed,Wire Transfer
TXN03843,CUST0483,-490.38,2025-03-09,Refund,Completed,Wire Transfer
TXN03844,CUST0483,10993.22,2024-10-10,One-time Add-on,Completed,Invoice
TXN03845,CUST0483,-1004.69,2025-03-06,Downgrade,Completed,ACH
TXN03846,CUST0483,-4601.7,2025-01-03,Refund,Completed,Credit Card
TXN03847,CUST0483,14398.75,2025-02-10,Renewal,Completed,Invoice
TXN03848,CUST0483,-3256.34,2024-04-19,Refund,Completed,Wire Transfer
TXN03849,CUST0484,-419.68,2025-11-06,Downgrade,Pending,Invoice
TXN03850,CUST0484,3841.47,2025-02-19,Upgrade,Completed,ACH
TXN03851,CUST0484,-1214.21,2025-02-16,Downgrade,Completed,Credit Card
TXN03852,CUST0484,6942.81,2025-08-03,Subscription,Completed,Credit Card
TXN03853,CUST0484,-1776.82,2025-12-23,Refund,Completed,Credit Card
TXN03854,CUST0484,8434.16,2025-01-31,Renewal,Completed,ACH
TXN03855,CUST0484,-1005.16,2025-02-25,Refund,Completed,Wire Transfer
TXN03856,CUST0484,8504.81,2025-04-05,Subscription,Completed,ACH
TXN03857,CUST0484,2668.6,2025-09-18,Upgrade,Completed,Wire Transfer
