usage_id,customer_id,usage_date,feature,session_minutes,actions_count
USG06760,CUST0466,2022-08-05,Audit Logs,31.8,6
USG06761,CUST0134,2022-03-07,Notifications,2.1,62
USG06762,CUST0274,2024-08-22,Notifications,78.2,80
USG06763,CUST0069,2022-07-21,Analytics,5.3,50
USG06764,CUST0029,2022-10-18,Bulk Import,2.7,15
USG06765,CUST0057,2025-06-06,Integrations,10.6,51
USG06766,CUST0274,2024-08-01,API Access,27.9,47
USG06767,CUST0134,2023-05-27,Integrations,12.1,64
USG06768,CUST0188,2025-07-14,Dashboard,3.2,23
USG06769,CUST0446,2022-01-01,Bulk Import,6.2,70
USG06770,CUST0232,2022-07-04,Reporting,1.5,4
USG06771,CUST0458,2024-11-28,Analytics,18.7,17
USG06772,CUST0188,2022-08-25,Analytics,6.2,36
USG06773,CUST0182,2022-02-09,Integrations,10.6,67
USG06774,CUST0055,2025-11-14,Automation,3.7,23
USG06775,CUST0244,2025-01-03,API Access,88.9,14
USG06776,CUST0392,2023-01-03,Analytics,14.5,11
USG06777,CUST0271,2025-11-16,API Access,9.5,12
USG06778,CUST0459,2022-09-30,Dashboard,1.4,34
USG06779,CUST0393,2023-09-21,User Management,2.2,9
USG06780,CUST0398,2023-12-23,User Management,6.5,25
USG06781,CUST0302,2024-02-12,Reporting,13.8,4
USG06782,CUST0381,2025-01-21,Automation,1.3,20
USG06783,CUST0188,2025-03-01,Audit Logs,31.9,26
USG06784,CUST0071,2025-08-23,Notifications,22.9,53
USG06785,CUST0469,2024-01-26,Reporting,120.0,74
USG06786,CUST0033,2022-09-06,Automation,3.7,2
USG06787,CUST0258,2023-10-26,Automation,25.9,63
USG06788,CUST0209,2024-12-23,API Access,13.0,34
USG06789,CUST0410,2025-07-11,Notifications,9.1,37
USG06790,CUST0114,2023-02-05,Automation,9.4,27
USG06791,CUST0437,2025-05-15,Reporting,6.4,60
USG06792,CUST0139,2022-01-22,Bulk Import,33.5,80
USG06793,CUST0060,2024-01-17,Notifications,4.7,69
USG06794,CUST0132,2022-04-04,API Access,9.4,30
USG06795,CUST0169,2024-11-17,Dashboard,9.8,43
USG06796,CUST0097,2024-04-23,Notifications,0.3,48
USG06797,CUST0435,2023-08-27,Automation,6.8,47
USG06798,CUST0312,2022-05-04,Integrations,25.5,62
USG06799,CUST0064,2023-05-12,User Management,23.2,43
USG06800,CUST0375,2023-07-10,Dashboard,6.3,33
USG06801,CUST0458,2022-11-23,Notifications,1.6,6
USG06802,CUST0037,2023-02-06,Notifications,15.0,68
USG06803,CUST0351,2025-03-23,Bulk Import,0.7,9
USG06804,CUST0040,2024-11-29,Analytics,8.2,59
USG06805,CUST0160,2024-01-16,Analytics,33.3,39
USG06806,CUST0471,2024-11-30,Bulk Import,1.0,4
USG06807,CUST0488,2025-09-28,Integrations,7.1,31
USG06808,CUST0484,2022-03-13,API Access,37.8,28
USG06809,CUST0148,2022-08-14,API Access,22.4,77
USG06810,CUST0228,2023-02-05,Analytics,0.5,38
USG06811,CUST0001,2022-09-23,User Management,54.6,11
USG06812,CUST0496,2024-09-14,Reporting,16.2,39
USG06813,CUST0449,2023-10-14,Integrations,12.6,31
USG06814,CUST0158,2022-06-09,API Access,4.7,31
USG06815,CUST0396,2024-04-22,Dashboard,2.0,5
USG06816,CUST0295,2025-01-30,Integrations,3.7,42
USG06817,CUST0160,2025-03-05,API Access,31.3,62
USG06818,CUST0276,2024-08-12,User Management,22.6,40
USG06819,CUST0008,2024-04-05,Automation,3.1,24
USG06820,CUST0236,2025-12-15,Dashboard,4.6,38
USG06821,CUST0440,2024-07-15,Notifications,12.9,16
USG06822,CUST0393,2025-09-06,Automation,22.1,17
USG06823,CUST0245,2024-01-24,Notifications,1.5,11
USG06824,CUST0232,2024-11-21,Notifications,4.2,38
USG06825,CUST0158,2025-11-10,Notifications,76.6,60
USG06826,CUST0404,2022-11-07,Analytics,6.8,60
USG06827,CUST0477,2023-09-26,Automation,8.6,23
USG06828,CUST0025,2024-09-05,Reporting,20.1,15
USG06829,CUST0057,2023-06-10,Integrations,5.1,72
USG06830,CUST0054,2023-04-14,Notifications,2.8,49
USG06831,CUST0047,2025-09-04,Automation,23.0,52
USG06832,CUST0219,2022-09-11,Notifications,13.0,1
USG06833,CUST0142,2024-04-07,Notifications,5.0,76
USG06834,CUST0267,2024-05-19,Automation,10.3,75
USG06835,CUST0332,2022-09-08,Notifications,14.4,5
USG06836,CUST0013,2024-07-25,User Management,7.3,69
USG06837,CUST0112,2023-05-14,Integrations,3.0,12
USG06838,CUST0491,2023-09-25,Dashboard,3.0,19
USG06839,CUST0192,2024-04-05,User Management,5.1,29
USG06840,CUST0272,2025-11-23,Audit Logs,1.1,71
USG06841,CUST0055,2022-05-31,Dashboard,3.1,16
USG06842,CUST0499,2023-12-17,Dashboard,96.9,42
USG06843,CUST0352,2025-02-10,Reporting,3.2,2
USG06844,CUST0288,2023-08-09,Analytics,17.7,57
USG06845,CUST0242,2025-05-18,API Access,32.5,43
USG06846,CUST0488,2025-11-19,Analytics,21.5,51
USG06847,CUST0260,2023-12-25,API Access,40.5,22
USG06848,CUST0198,2024-12-21,Dashboard,14.2,41
USG06849,CUST0348,2023-11-26,User Management,31.0,67
USG06850,CUST0337,2023-09-03,Bulk Import,11.9,66
USG06851,CUST0175,2025-04-30,API Access,120.0,5
USG06852,CUST0308,2022-02-22,Bulk Import,21.8,7
USG06853,CUST0466,2025-04-11,Bulk Import,6.7,42
USG06854,CUST0136,2025-11-26,Notifications,9.6,78
USG06855,CUST0147,2025-01-13,Bulk Import,0.2,34
USG06856,CUST0321,2022-11-14,Notifications,5.6,36
USG06857,CUST0060,2024-12-12,User Management,2.4,35
USG06858,CUST0173,2023-10-27,Dashboard,28.4,66
USG06859,CUST0085,2023-08-21,Bulk Import,7.8,77
USG06860,CUST0069,2024-11-09,Automation,1.5,47
USG06861,CUST0470,2023-07-27,Audit Logs,18.2,36
USG06862,CUST0364,2024-09-24,Integrations,6.9,58
USG06863,CUST0344,2022-02-06,Analytics,4.8,48
USG06864,CUST0286,2024-02-21,Reporting,20.1,6
USG06865,CUST0420,2024-03-03,Automation,18.0,21
USG06866,CUST0107,2025-01-27,Notifications,34.1,61
USG06867,CUST0340,2024-02-11,Integrations,7.6,63
USG06868,CUST0323,2022-09-28,Audit Logs,44.9,64
USG06869,CUST0396,2023-07-26,Bulk Import,16.8,12
USG06870,CUST0427,2023-09-07,API Access,51.6,47
USG06871,CUST0179,2024-06-28,Integrations,5.9,20
USG06872,CUST0027,2022-04-24,Audit Logs,3.2,77
USG06873,CUST0476,2024-04-26,Audit Logs,7.6,69
USG06874,CUST0004,2022-03-18,Notifications,23.4,59
USG06875,CUST0054,2024-12-08,Reporting,7.5,41
USG06876,CUST0422,2025-11-11,Integrations,2.9,59
USG06877,CUST0466,2023-02-26,API Access,9.1,43
USG06878,CUST0279,2022-07-11,Analytics,7.2,40
USG06879,CUST0153,2025-06-09,Analytics,11.2,8
USG06880,CUST0486,2025-09-16,Notifications,4.7,78
USG06881,CUST0163,2025-03-20,Reporting,19.9,20
USG06882,CUST0235,2022-07-08,Reporting,0.4,72
USG06883,CUST0212,2022-06-27,Automation,33.9,66
USG06884,CUST0012,2022-03-25,API Access,18.5,2
USG06885,CUST0323,2023-11-28,Notifications,2.7,35
USG06886,CUST0195,2023-07-05,Dashboard,5.2,69
USG06887,CUST0437,2023-01-01,Reporting,10.8,57
USG06888,CUST0136,2024-07-25,User Management,35.3,62
USG06889,CUST0103,2025-09-05,Integrations,11.6,34
USG06890,CUST0195,2022-05-15,Reporting,11.5,22
USG06891,CUST0436,2024-07-02,API Access,2.3,69
USG06892,CUST0090,2025-12-07,Integrations,31.6,66
USG06893,CUST0176,2022-01-17,User Management,13.5,77
USG06894,CUST0268,2023-02-12,Bulk Import,14.9,71
USG06895,CUST0497,2022-11-06,Analytics,2.0,56
USG06896,CUST0373,2024-09-18,Reporting,22.9,68
USG06897,CUST0367,2025-12-10,Notifications,37.7,34
USG06898,CUST0433,2022-08-31,Reporting,13.1,64
USG06899,CUST0310,2025-04-28,Notifications,19.2,74
USG06900,CUST0279,2025-07-03,Notifications,24.5,12
USG06901,CUST0317,2022-08-28,Notifications,28.9,1
USG06902,CUST0139,2024-06-16,Analytics,62.1,32
USG06903,CUST0370,2022-01-31,Audit Logs,29.7,15
USG06904,CUST0177,2025-07-12,API Access,12.0,2
USG06905,CUST0232,2022-10-31,Automation,42.9,76
USG06906,CUST0078,2023-06-09,Automation,23.4,41
USG06907,CUST0251,2024-09-18,User Management,9.5,63
USG06908,CUST0269,2024-02-17,API Access,48.5,39
USG06909,CUST0113,2025-05-21,Bulk Import,9.2,51
USG06910,CUST0234,2023-12-06,Dashboard,10.4,64
USG06911,CUST0156,2024-11-17,Reporting,6.6,21
USG06912,CUST0055,2022-11-22,Dashboard,16.0,5
USG06913,CUST0464,2025-07-15,Reporting,9.1,37
USG06914,CUST0245,2023-09-20,Automation,8.6,12
USG06915,CUST0489,2023-10-28,Automation,13.3,66
USG06916,CUST0166,2023-08-29,Dashboard,10.1,44
USG06917,CUST0432,2025-02-24,Audit Logs,19.0,67
USG06918,CUST0134,2025-10-28,Automation,7.3,18
USG06919,CUST0241,2023-06-04,Analytics,3.7,35
USG06920,CUST0340,2022-03-25,Integrations,1.2,62
USG06921,CUST0255,2024-07-07,Dashboard,2.5,26
USG06922,CUST0423,2025-12-04,Automation,20.5,75
USG06923,CUST0389,2024-07-13,Audit Logs,1.9,3
USG06924,CUST0475,2023-01-05,Integrations,34.3,2
USG06925,CUST0437,2024-03-18,Audit Logs,8.2,21
USG06926,CUST0319,2024-01-15,Reporting,11.5,37
USG06927,CUST0491,2023-06-29,API Access,8.2,74
USG06928,CUST0212,2022-12-13,API Access,3.8,39
USG06929,CUST0324,2023-11-15,Bulk Import,23.2,13
USG06930,CUST0074,2025-04-25,API Access,2.7,53
USG06931,CUST0084,2024-10-02,Notifications,6.8,39
USG06932,CUST0142,2023-12-22,Audit Logs,26.3,19
USG06933,CUST0334,2023-05-27,Analytics,13.7,71
USG06934,CUST0483,2024-05-16,User Management,29.8,26
USG06935,CUST0154,2022-09-01,User Management,30.4,78
USG06936,CUST0417,2025-03-27,Integrations,22.0,8
USG06937,CUST0183,2025-07-12,Notifications,11.7,68
USG06938,CUST0223,2025-05-14,API Access,33.1,36
USG06939,CUST0004,2023-05-21,API Access,1.8,4
USG06940,CUST0491,2023-09-29,Reporting,18.2,33
USG06941,CUST0490,2025-11-15,User Management,52.0,25
USG06942,CUST0042,2023-02-08,Bulk Import,10.3,55
USG06943,CUST0252,2024-02-06,Reporting,2.8,16
USG06944,CUST0103,2024-12-16,User Management,1.1,50
USG06945,CUST0316,2023-05-27,Audit Logs,0.6,74
USG06946,CUST0385,2024-07-05,Bulk Import,40.1,23
USG06947,CUST0240,2023-02-02,Analytics,61.7,16
USG06948,CUST0381,2022-01-04,Analytics,34.4,26
USG06949,CUST0049,2022-12-24,API Access,14.5,31
USG06950,CUST0386,2024-02-23,Bulk Import,48.3,20
USG06951,CUST0054,2022-04-26,Analytics,51.6,27
USG06952,CUST0144,2025-07-15,Automation,31.6,56
USG06953,CUST0452,2022-05-16,Reporting,12.1,80
USG06954,CUST0279,2023-04-11,Bulk Import,42.9,52
USG06955,CUST0358,2024-12-07,Audit Logs,10.8,53
USG06956,CUST0236,2023-03-01,Automation,1.7,22
USG06957,CUST0245,2024-09-28,API Access,8.6,71
USG06958,CUST0017,2024-07-17,Audit Logs,4.6,61
USG06959,CUST0310,2023-01-06,User Management,2.4,10
USG06960,CUST0489,2022-08-04,Dashboard,26.9,19
USG06961,CUST0245,2024-10-07,Bulk Import,27.7,25
USG06962,CUST0340,2025-12-30,Automation,7.1,24
USG06963,CUST0184,2024-06-03,Notifications,23.1,20
USG06964,CUST0274,2025-10-04,Bulk Import,27.4,59
USG06965,CUST0414,2023-06-06,Analytics,16.4,63
USG06966,CUST0298,2022-06-13,User Management,15.1,32
USG06967,CUST0429,2023-09-22,Bulk Import,14.2,61
USG06968,CUST0409,2025-08-11,Bulk Import,20.5,62
USG06969,CUST0100,2023-02-06,Bulk Import,1.2,20
USG06970,CUST0446,2024-02-09,API Access,85.5,63
USG06971,CUST0307,2025-09-14,Dashboard,18.7,18
USG06972,CUST0218,2022-07-14,Integrations,40.7,53
USG06973,CUST0443,2022-02-14,Integrations,8.2,49
USG06974,CUST0183,2022-06-29,Analytics,10.0,2
USG06975,CUST0064,2023-07-01,Bulk Import,15.9,76
USG06976,CUST0091,2022-08-25,Automation,0.4,24
USG06977,CUST0413,2024-09-18,Bulk Import,41.5,26
USG06978,CUST0122,2022-05-06,Analytics,31.1,57
USG06979,CUST0097,2022-06-27,User Management,10.0,62
USG06980,CUST0495,2022-05-07,Automation,26.0,17
USG06981,CUST0401,2025-05-07,Reporting,20.9,19
USG06982,CUST0093,2024-10-10,API Access,34.5,45
USG06983,CUST0142,2024-11-15,User Management,36.6,69
USG06984,CUST0332,2023-01-15,Integrations,43.0,10
USG06985,CUST0456,2022-04-29,API Access,58.1,7
USG06986,CUST0343,2023-11-14,Notifications,23.6,2
USG06987,CUST0211,2025-02-28,Audit Logs,5.7,21
USG06988,CUST0195,2023-07-01,Integrations,14.7,67
USG06989,CUST0340,2024-07-14,Dashboard,8.2,31
USG06990,CUST0111,2024-11-18,Analytics,9.6,77
USG06991,CUST0047,2024-04-28,Bulk Import,47.2,50
USG06992,CUST0079,2025-01-18,Reporting,22.0,60
USG06993,CUST0355,2022-10-10,Integrations,3.3,34
USG06994,CUST0178,2024-07-18,Reporting,2.0,74
USG06995,CUST0279,2024-04-17,Analytics,7.7,26
USG06996,CUST0019,2024-06-20,Notifications,26.5,80
USG06997,CUST0330,2023-10-24,User Management,5.3,43
USG06998,CUST0276,2024-05-16,Bulk Import,20.0,42
USG06999,CUST0298,2023-06-16,Integrations,11.4,63
USG07000,CUST0321,2022-09-13,Bulk Import,25.8,41
USG07001,CUST0060,2024-12-27,Notifications,120.0,6
USG07002,CUST0012,2025-02-13,User Management,14.2,46
USG07003,CUST0335,2025-07-05,Bulk Import,21.3,29
USG07004,CUST0291,2024-06-15,Analytics,2.2,45
USG07005,CUST0324,2022-04-24,API Access,13.9,28
USG07006,CUST0243,2022-11-29,Integrations,8.0,25
USG07007,CUST0491,2024-03-12,Reporting,68.1,68
USG07008,CUST0096,2024-06-30,Automation,2.3,30
USG07009,CUST0042,2022-03-13,Integrations,0.9,52
USG07010,CUST0401,2025-02-07,Automation,10.1,16
USG07011,CUST0102,2024-11-28,Audit Logs,20.2,13
USG07012,CUST0050,2024-10-06,Automation,14.8,63
USG07013,CUST0080,2023-05-28,Dashboard,25.4,5
USG07014,CUST0212,2023-09-04,Automation,3.0,1
USG07015,CUST0331,2022-03-16,User Management,15.4,13
USG07016,CUST0196,2024-12-26,Dashboard,24.9,70
USG07017,CUST0436,2025-08-07,Bulk Import,1.5,61
USG07018,CUST0441,2024-08-13,Integrations,50.6,9
USG07019,CUST0363,2023-06-06,Integrations,50.6,53
USG07020,CUST0439,2023-10-12,User Management,14.8,44
USG07021,CUST0087,2022-04-20,Reporting,0.0,17
USG07022,CUST0050,2025-08-25,Reporting,28.5,26
USG07023,CUST0216,2022-03-25,Notifications,12.7,34
USG07024,CUST0421,2024-05-29,Analytics,5.1,63
USG07025,CUST0245,2023-01-20,User Management,13.0,42
USG07026,CUST0288,2023-05-06,API Access,19.6,80
USG07027,CUST0356,2025-01-09,Notifications,18.0,75
USG07028,CUST0464,2023-05-13,Integrations,40.6,67
USG07029,CUST0283,2024-05-23,User Management,3.4,59
USG07030,CUST0040,2023-06-19,Integrations,52.2,36
USG07031,CUST0243,2024-06-27,API Access,4.2,77
USG07032,CUST0086,2024-05-19,Notifications,11.3,29
USG07033,CUST0322,2022-10-11,Reporting,25.1,19
USG07034,CUST0487,2024-09-20,Automation,24.7,71
USG07035,CUST0140,2022-05-04,Notifications,29.5,76
USG07036,CUST0047,2023-08-24,Notifications,35.5,53
USG07037,CUST0373,2025-07-08,Dashboard,45.4,61
USG07038,CUST0329,2024-09-17,Dashboard,3.7,9
USG07039,CUST0209,2023-06-16,API Access,34.2,5
USG07040,CUST0372,2025-08-22,User Management,24.4,18
USG07041,CUST0162,2023-07-18,Notifications,26.0,73
USG07042,CUST0177,2024-12-28,User Management,63.1,57
USG07043,CUST0252,2023-01-21,Reporting,10.7,55
USG07044,CUST0387,2025-02-12,Automation,82.2,63
USG07045,CUST0296,2024-05-21,Dashboard,20.5,74
USG07046,CUST0333,2024-07-21,Audit Logs,17.3,17
USG07047,CUST0201,2024-02-22,Automation,22.5,69
USG07048,CUST0132,2023-03-30,Audit Logs,28.3,5
USG07049,CUST0013,2023-06-29,Automation,1.2,57
USG07050,CUST0079,2022-01-16,User Management,0.9,73
USG07051,CUST0111,2022-12-03,User Management,0.9,56
USG07052,CUST0289,2024-06-09,Analytics,0.4,52
USG07053,CUST0198,2024-02-10,User Management,8.7,60
USG07054,CUST0412,2025-12-25,Analytics,9.4,67
USG07055,CUST0008,2023-02-22,Automation,2.0,61
USG07056,CUST0289,2025-11-11,Notifications,12.6,60
USG07057,CUST0351,2024-06-29,Notifications,19.7,70
USG07058,CUST0189,2022-08-14,Automation,20.1,12
USG07059,CUST0112,2024-09-28,Bulk Import,8.1,43
USG07060,CUST0117,2024-05-25,User Management,13.4,79
USG07061,CUST0022,2025-04-21,Bulk Import,12.7,53
USG07062,CUST0486,2025-12-18,Reporting,55.6,76
USG07063,CUST0277,2023-07-11,Automation,6.1,42
USG07064,CUST0212,2025-09-10,Reporting,9.3,24
USG07065,CUST0252,2024-01-07,Bulk Import,1.0,66
USG07066,CUST0313,2022-05-27,Notifications,33.4,65
USG07067,CUST0314,2024-09-21,Notifications,43.0,20
USG07068,CUST0167,2024-12-28,Notifications,26.2,56
USG07069,CUST0020,2022-08-04,Reporting,0.0,26
USG07070,CUST0274,2023-03-10,API Access,14.9,31
USG07071,CUST0427,2025-06-10,Audit Logs,7.1,42
USG07072,CUST0396,2022-04-18,Dashboard,44.6,73
USG07073,CUST0336,2022-06-24,Bulk Import,0.8,5
USG07074,CUST0451,2025-07-24,Analytics,5.0,10
USG07075,CUST0396,2024-03-09,API Access,17.4,58
USG07076,CUST0173,2023-10-13,Dashboard,1.7,27
USG07077,CUST0408,2022-01-23,Analytics,1.8,77
USG07078,CUST0259,2025-10-27,Notifications,4.0,16
USG07079,CUST0477,2023-09-06,User Management,37.0,72
USG07080,CUST0488,2023-05-04,User Management,13.7,20
USG07081,CUST0134,2023-08-30,Notifications,1.6,42
USG07082,CUST0092,2023-10-15,Reporting,7.4,21
USG07083,CUST0469,2024-01-09,User Management,14.7,75
USG07084,CUST0475,2025-06-17,Bulk Import,10.4,12
USG07085,CUST0069,2024-04-18,Audit Logs,29.8,4
USG07086,CUST0097,2023-03-25,Bulk Import,9.9,51
USG07087,CUST0234,2022-05-24,Reporting,62.7,70
USG07088,CUST0184,2023-09-20,Audit Logs,12.5,42
USG07089,CUST0112,2024-10-01,Reporting,2.8,2
USG07090,CUST0222,2023-08-11,Dashboard,13.3,23
USG07091,CUST0389,2024-02-22,Reporting,17.0,16
USG07092,CUST0329,2023-09-30,User Management,4.8,61
USG07093,CUST0160,2025-05-28,Dashboard,0.6,5
USG07094,CUST0313,2025-06-21,Audit Logs,54.9,11
USG07095,CUST0311,2023-04-09,Audit Logs,0.9,13
USG07096,CUST0009,2023-07-30,Dashboard,8.9,28
USG07097,CUST0087,2024-08-13,Analytics,12.4,3
USG07098,CUST0040,2025-06-08,Reporting,9.4,49
USG07099,CUST0057,2025-06-17,Reporting,6.8,46
USG07100,CUST0169,2022-03-21,Bulk Import,17.5,60
USG07101,CUST0197,2023-05-14,Reporting,29.3,74
USG07102,CUST0230,2022-11-15,Automation,23.3,17
USG07103,CUST0484,2025-05-29,Dashboard,3.8,53
USG07104,CUST0057,2024-03-06,API Access,5.6,66
USG07105,CUST0232,2022-09-04,Integrations,10.3,21
USG07106,CUST0016,2025-08-18,Analytics,3.6,62
USG07107,CUST0494,2024-05-03,Automation,5.6,73
USG07108,CUST0305,2022-12-01,Analytics,4.1,48
USG07109,CUST0298,2025-12-22,Automation,7.3,17
USG07110,CUST0095,2025-09-22,Integrations,11.0,59
USG07111,CUST0207,2024-12-14,Dashboard,11.9,51
USG07112,CUST0322,2022-04-06,Audit Logs,25.1,41
USG07113,CUST0332,2023-12-28,Audit Logs,3.3,41
USG07114,CUST0211,2025-03-25,API Access,24.1,9
USG07115,CUST0351,2024-06-01,User Management,3.3,39
USG07116,CUST0162,2023-05-08,Integrations,11.8,71
USG07117,CUST0204,2025-01-21,Notifications,9.8,1
USG07118,CUST0315,2025-09-08,API Access,17.6,69
USG07119,CUST0273,2024-08-27,Dashboard,26.0,77
USG07120,CUST0445,2025-02-07,Notifications,19.0,28
USG07121,CUST0070,2025-06-12,Notifications,3.1,66
USG07122,CUST0267,2022-04-22,Integrations,31.0,1
USG07123,CUST0408,2022-04-07,Analytics,6.2,3
USG07124,CUST0409,2022-09-23,Bulk Import,41.5,26
USG07125,CUST0319,2024-01-09,Notifications,13.7,5
USG07126,CUST0125,2023-12-11,Bulk Import,0.1,32
USG07127,CUST0490,2025-06-03,Bulk Import,45.2,11
USG07128,CUST0027,2024-11-12,Analytics,47.0,54
USG07129,CUST0368,2022-01-11,User Management,6.4,35
USG07130,CUST0500,2023-03-05,Dashboard,12.3,24
USG07131,CUST0426,2024-08-14,Bulk Import,0.9,24
USG07132,CUST0423,2022-11-18,Notifications,24.1,73
USG07133,CUST0416,2025-03-30,Audit Logs,42.1,69
USG07134,CUST0500,2024-11-12,Audit Logs,7.3,62
USG07135,CUST0354,2024-07-03,Analytics,17.6,4
USG07136,CUST0228,2025-12-20,API Access,30.8,5
USG07137,CUST0107,2025-01-02,Automation,12.0,40
USG07138,CUST0476,2024-11-16,Analytics,0.7,48
USG07139,CUST0330,2023-09-05,Integrations,8.0,68
USG07140,CUST0402,2025-08-21,Bulk Import,17.0,45
USG07141,CUST0271,2024-10-03,Notifications,12.8,34
USG07142,CUST0179,2025-03-17,API Access,19.2,3
USG07143,CUST0480,2025-05-26,Reporting,13.7,38
USG07144,CUST0486,2024-12-18,Automation,7.2,6
USG07145,CUST0281,2022-12-13,Analytics,26.4,20
USG07146,CUST0340,2024-09-07,Audit Logs,43.2,5
USG07147,CUST0332,2025-06-09,Notifications,4.5,58
USG07148,CUST0158,2024-09-25,Bulk Import,2.1,69
USG07149,CUST0150,2022-08-07,Automation,0.7,57
USG07150,CUST0264,2023-07-07,Reporting,0.4,26
USG07151,CUST0077,2025-04-13,Audit Logs,92.5,20
USG07152,CUST0058,2023-02-23,Audit Logs,3.5,69
USG07153,CUST0363,2024-04-03,API Access,1.6,17
USG07154,CUST0499,2023-03-11,Integrations,16.7,21
USG07155,CUST0006,2022-11-09,Bulk Import,21.1,40
USG07156,CUST0464,2024-05-21,User Management,7.2,30
USG07157,CUST0423,2024-01-08,Integrations,59.2,58
USG07158,CUST0125,2025-05-28,Audit Logs,44.5,34
USG07159,CUST0082,2024-08-08,Automation,7.3,58
USG07160,CUST0082,2025-01-18,Integrations,43.3,48
USG07161,CUST0163,2022-10-12,Automation,26.1,14
USG07162,CUST0435,2023-12-14,Reporting,3.1,43
USG07163,CUST0216,2025-07-25,Bulk Import,45.1,70
USG07164,CUST0033,2024-09-22,Dashboard,13.4,40
USG07165,CUST0199,2024-02-29,Notifications,106.5,8
USG07166,CUST0289,2022-01-20,Analytics,2.1,35
USG07167,CUST0172,2024-02-17,Automation,33.0,4
USG07168,CUST0418,2023-04-28,Integrations,18.4,10
USG07169,CUST0084,2023-11-15,Dashboard,13.2,24
USG07170,CUST0186,2023-08-28,Bulk Import,9.8,12
USG07171,CUST0004,2023-09-01,Reporting,9.5,46
USG07172,CUST0259,2023-12-07,Notifications,12.6,35
USG07173,CUST0416,2023-08-01,API Access,30.2,59
USG07174,CUST0227,2023-05-11,API Access,7.6,59
USG07175,CUST0414,2025-08-07,API Access,12.4,62
USG07176,CUST0185,2024-03-02,Automation,6.5,35
USG07177,CUST0392,2025-02-26,Bulk Import,10.7,26
USG07178,CUST0066,2022-06-19,Audit Logs,10.4,45
USG07179,CUST0459,2024-01-26,Automation,1.2,38
USG07180,CUST0269,2023-02-14,Notifications,32.0,64
USG07181,CUST0217,2025-10-06,Notifications,37.2,28
USG07182,CUST0058,2023-03-21,Audit Logs,9.5,20
USG07183,CUST0287,2022-06-23,Audit Logs,19.5,68
USG07184,CUST0388,2022-12-13,Notifications,18.1,30
USG07185,CUST0027,2025-09-28,API Access,0.8,57
USG07186,CUST0258,2022-05-03,Audit Logs,18.3,40
USG07187,CUST0070,2022-09-09,User Management,34.4,64
USG07188,CUST0241,2023-10-27,Dashboard,1.8,13
USG07189,CUST0074,2023-11-14,Audit Logs,7.9,79
USG07190,CUST0300,2022-05-28,Bulk Import,8.4,10
USG07191,CUST0473,2024-06-27,API Access,30.5,52
USG07192,CUST0211,2024-07-04,Bulk Import,7.1,71
USG07193,CUST0451,2023-06-05,Automation,17.1,49
USG07194,CUST0119,2022-06-20,Dashboard,13.0,63
USG07195,CUST0353,2025-02-06,API Access,91.6,40
USG07196,CUST0339,2022-12-09,Dashboard,12.5,39
USG07197,CUST0472,2025-02-22,Reporting,4.8,74
USG07198,CUST0092,2025-09-01,API Access,2.1,78
USG07199,CUST0009,2024-10-01,Notifications,2.4,56
USG07200,CUST0090,2023-04-10,Dashboard,13.3,50
USG07201,CUST0136,2023-01-02,Automation,17.2,24
USG07202,CUST0212,2023-12-30,Reporting,5.0,37
USG07203,CUST0052,2022-06-20,Notifications,5.8,60
USG07204,CUST0079,2025-07-30,Analytics,5.4,17
USG07205,CUST0249,2023-07-05,Reporting,13.2,44
USG07206,CUST0013,2022-08-20,Analytics,5.7,62
USG07207,CUST0080,2024-08-27,Automation,38.5,61
USG07208,CUST0006,2024-02-19,API Access,1.9,74
USG07209,CUST0164,2025-02-19,API Access,47.3,18
USG07210,CUST0282,2025-10-25,Notifications,30.5,58
USG07211,CUST0008,2023-07-29,Analytics,7.2,12
USG07212,CUST0005,2023-04-06,Notifications,53.8,9
USG07213,CUST0281,2024-07-17,Bulk Import,18.5,23
