ticket_id,customer_id,category,priority,status,created_date,resolved_date,resolution_time_hours,satisfaction_score,description
TKT03628,CUST0473,Account Management,Medium,Resolved,2023-06-24,2023-06-25,42.6,,Please help us set up SSO for our organization.
TKT03629,CUST0235,Account Management,High,Resolved,2025-06-05,2025-06-05,18.1,5.0,Please help us set up SSO for our organization.
TKT03630,CUST0196,Feature Request,Medium,Resolved,2022-11-18,2022-11-19,46.0,4.0,We need custom date range filters in the reports section.
TKT03631,CUST0444,Technical Issue,High,Resolved,2023-04-23,2023-04-23,10.7,4.0,Login page throws an error when using SSO.
TKT03632,CUST0434,Billing,Low,In Progress,2025-11-01,2025-11-05,102.8,,The upgrade price shown in the app is different from what I was charged.
TKT03633,CUST0384,Account Management,High,Resolved,2024-11-30,2024-11-30,9.7,1.0,Can we change the primary account admin?
TKT03634,CUST0469,Feature Request,Low,Open,2023-05-18,2023-05-20,48.1,3.0,We need custom date range filters in the reports section.
TKT03635,CUST0059,Onboarding,Low,Resolved,2022-10-04,2022-10-09,132.3,2.0,We are stuck on the data migration step — need guidance.
TKT03636,CUST0224,Onboarding,Medium,In Progress,2024-06-11,2024-06-12,36.1,,We need help setting up user roles and permissions.
TKT03637,CUST0244,Integration,High,Resolved,2024-10-17,2024-10-17,17.8,4.0,HubSpot integration is duplicating records.
TKT03638,CUST0156,Feature Request,High,Resolved,2025-07-05,2025-07-05,17.5,5.0,Please add a dark mode option to the dashboard.
TKT03639,CUST0298,Onboarding,Low,In Progress,2023-08-22,2023-08-25,86.9,,We need help setting up user roles and permissions.
TKT03640,CUST0214,Billing,Medium,Resolved,2025-06-07,2025-06-07,16.3,2.0,My invoice doesn't match the amount on my credit card.
TKT03641,CUST0293,Account Management,Medium,In Progress,2022-02-12,2022-02-13,29.6,5.0,Can we change the primary account admin?
TKT03642,CUST0391,Onboarding,Medium,Resolved,2024-03-25,2024-03-26,37.9,3.0,Our team hasn't received the onboarding training invite.
TKT03643,CUST0118,Technical Issue,High,In Progress,2023-11-09,2023-11-09,3.3,,The dashboard is not loading — getting a 504 error.
TKT03644,CUST0469,Technical Issue,Low,Escalated,2022-07-17,2022-07-18,43.6,,Login page throws an error when using SSO.
TKT03645,CUST0192,Account Management,Low,Resolved,2023-04-02,2023-04-03,39.6,,We need to update our billing contact information.
TKT03646,CUST0192,Onboarding,Medium,In Progress,2023-05-25,2023-05-26,36.5,5.0,Can someone walk us through connecting our CRM?
TKT03647,CUST0037,Billing,Medium,Resolved,2025-07-19,2025-07-21,56.3,,Can you clarify the pricing for adding more users?
TKT03648,CUST0155,Account Management,Medium,Resolved,2024-12-04,2024-12-05,46.3,4.0,We need to add 10 more user seats to our plan.
TKT03649,CUST0385,Integration,Medium,Resolved,2024-10-02,2024-10-02,23.1,,Zapier connection keeps timing out.
TKT03650,CUST0324,Feature Request,Medium,Open,2022-05-20,2022-05-21,47.7,3.0,Please add a dark mode option to the dashboard.
TKT03651,CUST0479,Performance,High,In Progress,2025-07-07,2025-07-07,6.2,5.0,API response times have increased significantly this week.
TKT03652,CUST0366,Account Management,Medium,Resolved,2022-05-16,2022-05-17,24.2,1.0,We need to add 10 more user seats to our plan.
TKT03653,CUST0170,Integration,High,Resolved,2023-10-01,2023-10-01,3.1,3.0,Our API key stopped working after a password reset.
TKT03654,CUST0347,Onboarding,Low,Open,2024-04-08,2024-04-11,75.6,,Our team hasn't received the onboarding training invite.
TKT03655,CUST0371,Technical Issue,Low,Resolved,2023-02-23,2023-02-26,72.8,3.0,The dashboard is not loading — getting a 504 error.
TKT03656,CUST0321,Onboarding,Low,In Progress,2024-11-15,2024-11-17,65.2,4.0,Our team hasn't received the onboarding training invite.
TKT03657,CUST0389,Onboarding,High,Open,2024-08-18,2024-08-18,15.3,5.0,The setup wizard keeps freezing at Step 3.
TKT03658,CUST0493,Performance,Medium,Resolved,2022-07-21,2022-07-21,15.0,,The platform is very slow during peak hours (9-11am EST).
TKT03659,CUST0137,Integration,High,Escalated,2022-06-15,2022-06-15,17.6,4.0,Our API key stopped working after a password reset.
TKT03660,CUST0375,Onboarding,Medium,Resolved,2024-05-13,2024-05-13,17.4,,The setup wizard keeps freezing at Step 3.
TKT03661,CUST0340,Account Management,Medium,Resolved,2023-07-17,2023-07-18,31.5,5.0,Please help us set up SSO for our organization.
TKT03662,CUST0499,Performance,Medium,Resolved,2025-06-03,2025-06-03,23.9,,Reports are taking over 2 minutes to load.
TKT03663,CUST0248,Billing,Critical,Open,2023-10-11,2023-10-11,7.5,5.0,The upgrade price shown in the app is different from what I was charged.
TKT03664,CUST0224,Technical Issue,High,Resolved,2023-03-15,2023-03-15,11.7,4.0,Login page throws an error when using SSO.
TKT03665,CUST0453,Onboarding,Low,Open,2022-05-15,2022-05-19,104.7,2.0,We need help setting up user roles and permissions.
TKT03666,CUST0253,Onboarding,Medium,Resolved,2024-09-06,2024-09-06,12.9,4.0,We are stuck on the data migration step — need guidance.
TKT03667,CUST0088,Performance,Medium,Resolved,2024-05-18,2024-05-20,62.4,3.0,Bulk data export is timing out for large datasets.
TKT03668,CUST0259,Account Management,Low,Resolved,2023-02-06,2023-02-07,24.0,3.0,We need to update our billing contact information.
TKT03669,CUST0257,Performance,High,In Progress,2024-05-10,2024-05-10,23.7,4.0,Bulk data export is timing out for large datasets.
TKT03670,CUST0158,Performance,Medium,Resolved,2025-09-10,2025-09-11,38.5,5.0,Bulk data export is timing out for large datasets.
TKT03671,CUST0262,Onboarding,Medium,Open,2025-05-18,2025-05-20,58.3,1.0,Our team hasn't received the onboarding training invite.
TKT03672,CUST0073,Technical Issue,Medium,Resolved,2024-04-04,2024-04-05,44.9,,Our data sync stopped working after the last update.
TKT03673,CUST0191,Performance,High,Open,2024-12-24,2024-12-24,10.1,4.0,Dashboard charts lag when we have more than 5 filters active.
TKT03674,CUST0460,Onboarding,High,Resolved,2023-03-16,2023-03-16,2.1,,Can someone walk us through connecting our CRM?
TKT03675,CUST0010,Integration,Low,Resolved,2022-09-22,2022-09-23,34.8,4.0,Our API key stopped working after a password reset.
TKT03676,CUST0039,Technical Issue,Low,Open,2024-03-16,2024-03-19,73.6,,Export to CSV is producing empty files.
TKT03677,CUST0002,Integration,Low,Resolved,2023-10-08,2023-10-10,50.6,5.0,We need help setting up the webhook for order updates.
TKT03678,CUST0147,Account Management,Medium,Resolved,2025-09-12,2025-09-15,74.1,2.0,We'd like to upgrade from Growth to Enterprise plan.
TKT03679,CUST0220,Billing,Low,Resolved,2025-02-11,2025-02-12,35.0,5.0,I was charged twice this month for my subscription.
TKT03680,CUST0036,Billing,Low,Resolved,2023-06-07,2023-06-10,74.8,4.0,Requesting a refund for unused seats on our plan.
TKT03681,CUST0236,Performance,Medium,Resolved,2025-05-09,2025-05-10,32.1,4.0,API response times have increased significantly this week.
TKT03682,CUST0448,Account Management,High,Resolved,2025-08-03,2025-08-03,11.1,2.0,Can we change the primary account admin?
TKT03683,CUST0371,Technical Issue,Medium,Resolved,2024-05-29,2024-05-31,48.3,,Login page throws an error when using SSO.
TKT03684,CUST0405,Integration,Low,Resolved,2024-11-16,2024-11-18,52.5,4.0,HubSpot integration is duplicating records.
TKT03685,CUST0194,Feature Request,Low,In Progress,2022-10-18,2022-10-19,42.0,,Would be great to have a mobile app version.
TKT03686,CUST0324,Integration,Low,Resolved,2025-01-17,2025-01-20,94.2,,Our API key stopped working after a password reset.
TKT03687,CUST0297,Integration,Medium,Resolved,2024-02-11,2024-02-12,45.7,,HubSpot integration is duplicating records.
TKT03688,CUST0342,Technical Issue,High,Resolved,2023-08-16,2023-08-16,5.9,5.0,Export to CSV is producing empty files.
TKT03689,CUST0203,Onboarding,Low,Resolved,2022-11-12,2022-11-15,85.4,2.0,We need help setting up user roles and permissions.
TKT03690,CUST0029,Onboarding,Medium,Escalated,2024-07-24,2024-07-25,37.6,5.0,Can someone walk us through connecting our CRM?
TKT03691,CUST0344,Performance,Low,Resolved,2025-05-17,2025-05-19,58.7,3.0,API response times have increased significantly this week.
TKT03692,CUST0334,Integration,Medium,Resolved,2024-05-31,2024-06-01,44.9,2.0,Zapier connection keeps timing out.
TKT03693,CUST0111,Performance,Medium,Resolved,2022-03-29,2022-03-30,34.7,,Bulk data export is timing out for large datasets.
TKT03694,CUST0061,Billing,Medium,Resolved,2023-05-10,2023-05-10,22.5,4.0,The upgrade price shown in the app is different from what I was charged.
TKT03695,CUST0180,Billing,Medium,In Progress,2023-07-15,2023-07-17,62.7,,Can you clarify the pricing for adding more users?
TKT03696,CUST0387,Onboarding,Low,In Progress,2022-10-17,2022-10-19,65.8,,Our team hasn't received the onboarding training invite.
TKT03697,CUST0498,Onboarding,Low,Resolved,2024-08-14,2024-08-17,84.8,,We need help setting up user roles and permissions.
TKT03698,CUST0392,Technical Issue,High,Resolved,2025-09-14,2025-09-14,17.4,3.0,Login page throws an error when using SSO.
TKT03699,CUST0476,Performance,Medium,Open,2023-04-10,2023-04-11,28.3,4.0,API response times have increased significantly this week.
TKT03700,CUST0406,Billing,Low,In Progress,2025-06-27,2025-06-30,82.4,4.0,The upgrade price shown in the app is different from what I was charged.
TKT03701,CUST0478,Performance,Medium,In Progress,2025-11-29,2025-11-30,47.0,4.0,Reports are taking over 2 minutes to load.
TKT03702,CUST0034,Account Management,Low,Open,2022-02-28,2022-03-03,74.2,2.0,We'd like to upgrade from Growth to Enterprise plan.
TKT03703,CUST0250,Feature Request,Low,Resolved,2023-08-11,2023-08-14,92.5,4.0,Please add a dark mode option to the dashboard.
TKT03704,CUST0201,Billing,Medium,Resolved,2024-09-25,2024-09-26,44.8,4.0,The upgrade price shown in the app is different from what I was charged.
TKT03705,CUST0083,Technical Issue,Medium,In Progress,2023-09-22,2023-09-24,68.5,1.0,Export to CSV is producing empty files.
TKT03706,CUST0122,Billing,Low,In Progress,2024-10-14,2024-10-15,24.8,4.0,I was charged twice this month for my subscription.
TKT03707,CUST0244,Account Management,Medium,Resolved,2025-06-06,2025-06-07,26.8,4.0,We need to update our billing contact information.
TKT03708,CUST0276,Performance,Low,Resolved,2023-10-16,2023-10-17,31.8,5.0,Dashboard charts lag when we have more than 5 filters active.
TKT03709,CUST0347,Billing,Low,Resolved,2024-06-09,2024-06-11,61.1,3.0,I was charged twice this month for my subscription.
TKT03710,CUST0447,Billing,Low,Resolved,2024-04-04,2024-04-08,108.9,1.0,Requesting a refund for unused seats on our plan.
TKT03711,CUST0453,Feature Request,High,In Progress,2023-03-25,2023-03-26,33.7,2.0,Can you add a bulk user import via CSV?
TKT03712,CUST0132,Feature Request,Medium,Resolved,2024-06-12,2024-06-12,21.5,,Can you add a bulk user import via CSV?
TKT03713,CUST0381,Integration,Critical,In Progress,2023-09-26,2023-09-26,3.0,,HubSpot integration is duplicating records.
TKT03714,CUST0293,Integration,Medium,Resolved,2022-06-24,2022-06-25,44.4,5.0,Zapier connection keeps timing out.
TKT03715,CUST0027,Technical Issue,Medium,Resolved,2023-10-11,2023-10-12,25.4,3.0,Login page throws an error when using SSO.
TKT03716,CUST0378,Performance,Medium,In Progress,2024-06-10,2024-06-12,51.1,1.0,Dashboard charts lag when we have more than 5 filters active.
TKT03717,CUST0107,Onboarding,High,Resolved,2025-08-25,2025-08-25,19.3,5.0,Can someone walk us through connecting our CRM?
TKT03718,CUST0361,Account Management,Medium,Resolved,2022-08-20,2022-08-20,16.9,1.0,Please help us set up SSO for our organization.
TKT03719,CUST0308,Technical Issue,High,In Progress,2022-10-25,2022-10-25,3.5,5.0,Login page throws an error when using SSO.
TKT03720,CUST0413,Integration,Medium,Escalated,2025-04-03,2025-04-04,43.6,5.0,HubSpot integration is duplicating records.
TKT03721,CUST0121,Billing,High,Resolved,2023-01-19,2023-01-19,14.2,,My invoice doesn't match the amount on my credit card.
TKT03722,CUST0184,Billing,Medium,Resolved,2022-04-17,2022-04-18,30.4,,I was charged twice this month for my subscription.
TKT03723,CUST0077,Performance,Medium,Resolved,2023-06-22,2023-06-23,36.1,5.0,API response times have increased significantly this week.
TKT03724,CUST0167,Feature Request,Medium,Resolved,2025-02-03,2025-02-03,17.1,3.0,We'd love a Slack integration for real-time alerts.
TKT03725,CUST0124,Integration,High,Open,2024-05-26,2024-05-26,15.6,1.0,HubSpot integration is duplicating records.
TKT03726,CUST0464,Onboarding,Medium,Resolved,2022-04-16,2022-04-17,35.5,5.0,Can someone walk us through connecting our CRM?
TKT03727,CUST0242,Billing,Medium,In Progress,2024-02-19,2024-02-19,14.1,,I was charged twice this month for my subscription.
TKT03728,CUST0201,Billing,Medium,Resolved,2023-09-25,2023-09-26,30.2,1.0,Requesting a refund for unused seats on our plan.
TKT03729,CUST0050,Technical Issue,High,Resolved,2025-10-09,2025-10-09,19.1,,Export to CSV is producing empty files.
TKT03730,CUST0203,Performance,Medium,Resolved,2024-02-10,2024-02-11,40.5,,Bulk data export is timing out for large datasets.
TKT03731,CUST0179,Integration,Low,Resolved,2024-11-13,2024-11-16,85.4,5.0,We need help setting up the webhook for order updates.
TKT03732,CUST0249,Integration,High,Resolved,2023-03-12,2023-03-12,20.2,5.0,Zapier connection keeps timing out.
TKT03733,CUST0475,Integration,Medium,In Progress,2023-06-30,2023-06-30,17.0,,HubSpot integration is duplicating records.
TKT03734,CUST0022,Performance,Low,In Progress,2022-11-09,2022-11-10,30.0,5.0,Dashboard charts lag when we have more than 5 filters active.
TKT03735,CUST0010,Integration,Low,Resolved,2022-10-10,2022-10-12,56.8,4.0,We need help setting up the webhook for order updates.
TKT03736,CUST0392,Account Management,High,Resolved,2023-01-19,2023-01-19,7.5,3.0,We need to add 10 more user seats to our plan.
TKT03737,CUST0417,Performance,Medium,Resolved,2022-09-25,2022-09-26,25.5,5.0,The platform is very slow during peak hours (9-11am EST).
TKT03738,CUST0231,Technical Issue,Critical,Resolved,2025-02-04,2025-02-04,1.8,,Our data sync stopped working after the last update.
TKT03739,CUST0464,Integration,Low,Resolved,2023-06-23,2023-06-25,50.6,,We need help setting up the webhook for order updates.
TKT03740,CUST0394,Account Management,Low,Resolved,2023-09-25,2023-09-28,82.9,2.0,We need to update our billing contact information.
TKT03741,CUST0325,Technical Issue,High,Resolved,2024-05-03,2024-05-03,9.0,5.0,Login page throws an error when using SSO.
TKT03742,CUST0273,Billing,Medium,Open,2023-11-15,2023-11-17,71.7,,I was charged twice this month for my subscription.
TKT03743,CUST0465,Integration,Medium,Resolved,2023-12-18,2023-12-19,44.8,3.0,HubSpot integration is duplicating records.
TKT03744,CUST0241,Account Management,Medium,Resolved,2022-04-19,2022-04-20,44.5,4.0,Can we change the primary account admin?
TKT03745,CUST0353,Performance,High,Escalated,2023-11-14,2023-11-14,12.0,,Reports are taking over 2 minutes to load.
TKT03746,CUST0233,Integration,Critical,Open,2025-12-30,2025-12-30,6.6,5.0,The Salesforce integration is not syncing contacts properly.
TKT03747,CUST0451,Integration,Critical,Escalated,2022-08-23,2022-08-23,3.4,5.0,The Salesforce integration is not syncing contacts properly.
TKT03748,CUST0139,Onboarding,Medium,Resolved,2025-05-06,2025-05-07,34.3,3.0,Can someone walk us through connecting our CRM?
TKT03749,CUST0002,Account Management,High,Resolved,2024-01-15,2024-01-15,11.1,,Please help us set up SSO for our organization.
TKT03750,CUST0275,Integration,Medium,Resolved,2023-10-05,2023-10-07,55.5,,We need help setting up the webhook for order updates.
TKT03751,CUST0477,Account Management,Medium,Resolved,2024-06-06,2024-06-06,22.4,4.0,We need to update our billing contact information.
TKT03752,CUST0087,Performance,Low,Resolved,2023-07-31,2023-08-03,90.4,3.0,API response times have increased significantly this week.
TKT03753,CUST0220,Technical Issue,Low,Resolved,2024-05-28,2024-05-31,94.0,4.0,Notifications are not being delivered to our team emails.
TKT03754,CUST0270,Performance,Medium,Resolved,2023-10-02,2023-10-03,37.4,,API response times have increased significantly this week.
TKT03755,CUST0112,Performance,Medium,Resolved,2022-05-03,2022-05-04,34.4,3.0,Reports are taking over 2 minutes to load.
TKT03756,CUST0043,Performance,Low,In Progress,2025-10-19,2025-10-22,94.4,3.0,Reports are taking over 2 minutes to load.
TKT03757,CUST0460,Billing,Low,Resolved,2024-11-03,2024-11-04,44.8,,Requesting a refund for unused seats on our plan.
TKT03758,CUST0426,Integration,High,In Progress,2024-07-01,2024-07-01,5.8,,HubSpot integration is duplicating records.
TKT03759,CUST0383,Billing,Medium,Resolved,2024-02-18,2024-02-18,17.7,4.0,Can you clarify the pricing for adding more users?
